Date,PRECTOT,T2M,RH2M,WS2M,Location,District,Latitude,Longitude,Cloudburst,Year,Month,MonthName,Season,Rainfall_Intensity,Humidity_Rainfall,Heat_Index,T2M_lag1,RH2M_lag1,WS2M_lag1,PRECTOT_lag1,PRECTOT_3d_mean,RH2M_3d_mean,T2M_3d_mean,Temperature_Change,Humidity_Change,Month_sin,Month_cos,Cloudburst_Next,Predicted_Probability,Predicted_Cloudburst,Risk_Level
1991-08-27,106.45,23.63,86.37,1.79,Nainital (Nainital),Nainital,29.38,79.45,1,1991,8,Aug,Monsoon,,,27.7695,26.14,16.78,2.93,0.69,35.916666666666664,60.116666666666674,23.583333333333332,-2.5100000000000016,69.59,-0.8660254037844385,-0.5000000000000004,0,0.19166666666666668,0,Low
1992-02-05,0.0,12.08,36.06,2.55,Nainital (Nainital),Nainital,29.38,79.45,0,1992,2,Feb,Winter,,,13.628,23.63,86.37,1.79,106.45,35.71333333333333,46.403333333333336,20.616666666666664,-11.549999999999999,-50.31,0.8660254037844386,0.5000000000000001,0,0.2833333333333333,0,Low
1994-07-08,35.3,25.66,79.08,1.62,Nainital (Nainital),Nainital,29.38,79.45,0,1994,7,Jul,Monsoon,,,29.452,12.08,36.06,2.55,0.0,47.25,67.17,20.456666666666667,13.58,43.019999999999996,-0.4999999999999997,-0.8660254037844388,0,0.22601190476190477,0,Low
1994-08-04,9.03,25.04,81.65,1.88,Nainital (Nainital),Nainital,29.38,79.45,0,1994,8,Aug,Monsoon,,,28.9345,25.66,79.08,1.62,35.3,14.776666666666666,65.59666666666668,20.926666666666666,-0.620000000000001,2.5700000000000074,-0.8660254037844385,-0.5000000000000004,0,0.10458333333333333,0,Low
1999-07-20,33.98,25.32,80.25,2.67,Nainital (Nainital),Nainital,29.38,79.45,0,1999,7,Jul,Monsoon,,,29.0655,25.04,81.65,1.88,9.03,26.103333333333335,80.32666666666667,25.340000000000003,0.28000000000000114,-1.4000000000000057,-0.4999999999999997,-0.8660254037844388,0,0.10833333333333334,0,Low
2000-02-08,0.05,10.88,48.5,2.19,Nainital (Nainital),Nainital,29.38,79.45,0,2000,2,Feb,Winter,,,13.086000000000002,25.32,80.25,2.67,33.98,14.353333333333332,70.13333333333334,20.413333333333334,-14.44,-31.75,0.8660254037844386,0.5000000000000001,0,0.13166666666666665,0,Low
2001-09-09,5.29,22.19,82.17,2.37,Nainital (Nainital),Nainital,29.38,79.45,0,2001,9,Sep,Monsoon,,,26.061500000000002,10.88,48.5,2.19,0.05,13.106666666666664,70.30666666666666,19.463333333333335,11.31,33.67,-1.0,-1.8369701987210297e-16,1,0.24333333333333335,0,Low
2002-08-11,125.11,23.36,94.0,2.71,Nainital (Nainital),Nainital,29.38,79.45,1,2002,8,Aug,Monsoon,,,27.788999999999998,22.19,82.17,2.37,5.29,43.48333333333333,74.89,18.81,1.1699999999999982,11.829999999999998,-0.8660254037844385,-0.5000000000000004,1,0.375,0,Medium
2004-06-18,105.57,23.43,85.09,1.71,Nainital (Nainital),Nainital,29.38,79.45,1,2004,6,Jun,Monsoon,,,27.5135,23.36,94.0,2.71,125.11,78.65666666666665,87.08666666666666,22.99333333333333,0.07000000000000028,-8.909999999999997,1.2246467991473532e-16,-1.0,0,0.16666666666666666,0,Low
2004-09-26,0.0,22.04,57.64,2.32,Nainital (Nainital),Nainital,29.38,79.45,0,2004,9,Sep,Monsoon,,,24.69,23.43,85.09,1.71,105.57,76.89333333333333,78.91000000000001,22.94333333333333,-1.3900000000000006,-27.450000000000003,-1.0,-1.8369701987210297e-16,0,0.345,0,Medium
2006-07-30,6.38,25.04,81.05,2.07,Nainital (Nainital),Nainital,29.38,79.45,0,2006,7,Jul,Monsoon,,,28.8855,22.04,57.64,2.32,0.0,37.31666666666666,74.59333333333333,23.50333333333333,3.0,23.409999999999997,-0.4999999999999997,-0.8660254037844388,0,0.1,0,Low
2007-04-24,0.0,25.58,25.88,4.3,Nainital (Nainital),Nainital,29.38,79.45,0,2007,4,Apr,Spring,,,26.444,25.04,81.05,2.07,6.38,2.1266666666666665,54.85666666666666,24.22,0.5399999999999991,-55.17,0.8660254037844387,-0.4999999999999998,1,0.7583333333333333,1,High
2008-09-20,116.33,20.84,96.15,4.12,Nainital (Nainital),Nainital,29.38,79.45,1,2008,9,Sep,Monsoon,,,25.235500000000002,25.58,25.88,4.3,0.0,40.90333333333333,67.69333333333333,23.819999999999997,-4.739999999999998,70.27000000000001,-1.0,-1.8369701987210297e-16,0,0.27,0,Low
2008-11-12,0.0,16.07,70.2,1.51,Nainital (Nainital),Nainital,29.38,79.45,0,2008,11,Nov,Autumn,,,19.429000000000002,20.84,96.15,4.12,116.33,38.776666666666664,64.07666666666667,20.83,-4.77,-25.950000000000003,-0.5000000000000004,0.8660254037844384,0,0.09833333333333333,0,Low
2009-11-17,0.77,14.26,64.08,1.33,Nainital (Nainital),Nainital,29.38,79.45,0,2009,11,Nov,Autumn,,,17.331,16.07,70.2,1.51,0.0,39.03333333333333,76.81,17.05666666666667,-1.8100000000000005,-6.1200000000000045,-0.5000000000000004,0.8660254037844384,1,0.82,1,High
2010-07-30,127.5,22.67,93.77,3.57,Nainital (Nainital),Nainital,29.38,79.45,1,2010,7,Jul,Monsoon,,,27.001500000000004,14.26,64.08,1.33,0.77,42.75666666666666,76.01666666666667,17.666666666666668,8.410000000000002,29.689999999999998,-0.4999999999999997,-0.8660254037844388,0,0.25,0,Low
2010-11-03,0.0,16.13,72.92,1.95,Nainital (Nainital),Nainital,29.38,79.45,0,2010,11,Nov,Autumn,,,19.581,22.67,93.77,3.57,127.5,42.75666666666666,76.92333333333333,17.686666666666667,-6.540000000000003,-20.849999999999994,-0.5000000000000004,0.8660254037844384,1,0.7366666666666667,1,High
2011-06-30,106.83,23.9,83.24,1.83,Nainital (Nainital),Nainital,29.38,79.45,1,2011,6,Jun,Monsoon,,,27.878999999999998,16.13,72.92,1.95,0.0,78.11,83.31,20.900000000000002,7.77,10.319999999999993,1.2246467991473532e-16,-1.0,0,0.08583333333333333,0,Low
2012-08-10,7.51,25.0,77.05,1.69,Nainital (Nainital),Nainital,29.38,79.45,0,2012,8,Aug,Monsoon,,,28.6835,23.9,83.24,1.83,106.83,38.11333333333334,77.73666666666666,21.676666666666666,1.1000000000000014,-6.189999999999998,-0.8660254037844385,-0.5000000000000004,0,0.06976190476190477,0,Low
2013-02-26,0.0,15.57,58.84,2.25,Nainital (Nainital),Nainital,29.38,79.45,0,2013,2,Feb,Winter,,,18.287,25.0,77.05,1.69,7.51,38.11333333333334,73.04333333333334,21.49,-9.43,-18.209999999999994,0.8660254037844386,0.5000000000000001,1,0.81,1,High
2013-06-25,134.33,23.6,91.52,1.93,Nainital (Nainital),Nainital,29.38,79.45,1,2013,6,Jun,Monsoon,,,27.983,15.57,58.84,2.25,0.0,47.28000000000001,75.80333333333333,21.39,8.030000000000001,32.67999999999999,1.2246467991473532e-16,-1.0,0,0.08833333333333333,0,Low
2013-10-19,0.04,19.6,71.49,2.04,Nainital (Nainital),Nainital,29.38,79.45,0,2013,10,Oct,Autumn,,,22.9705,23.6,91.52,1.93,134.33,44.79,73.95,19.59,-4.0,-20.03,-0.8660254037844386,0.5000000000000001,0,0.13,0,Low
2016-11-24,0.0,16.78,33.97,2.8,Nainital (Nainital),Nainital,29.38,79.45,0,2016,11,Nov,Autumn,,,18.1985,19.6,71.49,2.04,0.04,44.79,65.66,19.993333333333336,-2.8200000000000003,-37.519999999999996,-0.5000000000000004,0.8660254037844384,0,0.11,0,Low
2017-08-04,12.5,24.35,86.56,2.39,Nainital (Nainital),Nainital,29.38,79.45,0,2017,8,Aug,Monsoon,,,28.439,16.78,33.97,2.8,0.0,4.18,64.00666666666666,20.243333333333336,7.57,52.59,-0.8660254037844385,-0.5000000000000004,1,0.6833333333333333,1,High
2021-10-18,200.54,19.23,88.06,1.91,Nainital (Nainital),Nainital,29.38,79.45,1,2021,10,Oct,Autumn,,,23.442000000000004,24.35,86.56,2.39,12.5,71.01333333333334,69.53,20.120000000000005,-5.120000000000001,1.5,-0.8660254037844386,0.5000000000000001,0,0.48625,0,Medium
2021-12-18,0.0,8.48,56.71,1.74,Nainital (Nainital),Nainital,29.38,79.45,0,2021,12,Dec,Winter,,,11.1415,19.23,88.06,1.91,200.54,71.01333333333334,77.11,17.353333333333335,-10.75,-31.35,-2.4492935982947064e-16,1.0,1,0.8183333333333334,1,High
2022-10-09,126.75,17.97,91.67,3.17,Nainital (Nainital),Nainital,29.38,79.45,1,2022,10,Oct,Autumn,,,22.2365,8.48,56.71,1.74,0.0,109.09666666666665,78.81333333333333,15.226666666666668,9.489999999999998,34.96,-0.8660254037844386,0.5000000000000001,0,0.7722619047619048,1,High
2022-10-23,0.0,17.24,68.81,2.21,Nainital (Nainital),Nainital,29.38,79.45,0,2022,10,Oct,Autumn,,,20.4595,17.97,91.67,3.17,126.75,42.25,72.39666666666666,14.563333333333333,-0.7300000000000004,-22.86,-0.8660254037844386,0.5000000000000001,0,0.15833333333333333,0,Low
2023-02-04,0.0,14.01,45.85,2.98,Nainital (Nainital),Nainital,29.38,79.45,0,2023,2,Feb,Winter,,,16.0045,17.24,68.81,2.21,0.0,42.25,68.77666666666666,16.406666666666666,-3.2299999999999986,-22.96,0.8660254037844386,0.5000000000000001,1,0.7633333333333333,1,High
2023-09-10,113.33,21.91,91.54,2.09,Nainital (Nainital),Nainital,29.38,79.45,1,2023,9,Sep,Monsoon,,,26.278000000000002,14.01,45.85,2.98,0.0,37.776666666666664,68.73333333333333,17.72,7.9,45.690000000000005,-1.0,-1.8369701987210297e-16,0,0.16166666666666665,0,Low
1990-09-08,148.99,22.32,89.94,1.75,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,1,1990,9,Sep,Monsoon,,,26.642,22.88,84.66,1.48,15.42,82.205,87.3,22.6,-0.5599999999999987,5.280000000000001,-1.0,-1.8369701987210297e-16,1,0.8533333333333334,1,High
1991-06-19,126.71,22.51,61.98,1.73,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,1,1991,6,Jun,Monsoon,,,25.436000000000003,22.32,89.94,1.75,148.99,97.04,78.86,22.570000000000004,0.19000000000000128,-27.96,1.2246467991473532e-16,-1.0,1,0.9179166666666667,1,High
1991-08-04,119.81,23.48,83.89,2.25,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,1,1991,8,Aug,Monsoon,,,27.4495,22.51,61.98,1.73,126.71,131.83666666666667,78.60333333333334,22.77,0.9699999999999989,21.910000000000004,-0.8660254037844385,-0.5000000000000004,0,0.020946969696969697,0,Low
1992-12-18,0.0,10.82,36.19,2.02,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,1992,12,Dec,Winter,,,12.4275,23.48,83.89,2.25,119.81,82.17333333333333,60.68666666666667,18.936666666666667,-12.66,-47.7,-2.4492935982947064e-16,1.0,0,0.04666666666666667,0,Low
1994-10-04,0.0,18.98,72.03,2.32,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,1994,10,Oct,Autumn,,,22.349500000000003,10.82,36.19,2.02,0.0,39.93666666666667,64.03666666666668,17.76,8.16,35.84,-0.8660254037844386,0.5000000000000001,0,0.34833333333333333,0,Medium
1996-06-27,8.07,24.08,80.11,2.51,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,1996,6,Jun,Monsoon,,,27.8345,18.98,72.03,2.32,0.0,2.69,62.776666666666664,17.959999999999997,5.099999999999998,8.079999999999998,1.2246467991473532e-16,-1.0,0,0.10666666666666667,0,Low
1997-06-14,14.28,26.27,51.39,2.23,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,1997,6,Jun,Monsoon,,,28.616500000000002,24.08,80.11,2.51,8.07,7.45,67.84333333333333,23.11,2.1900000000000013,-28.72,1.2246467991473532e-16,-1.0,0,0.20666666666666667,0,Low
1998-06-06,0.0,28.8,21.65,4.0,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,1998,6,Jun,Monsoon,,,29.4825,26.27,51.39,2.23,14.28,7.45,51.050000000000004,26.38333333333333,2.530000000000001,-29.740000000000002,1.2246467991473532e-16,-1.0,0,0.13166666666666665,0,Low
1999-02-01,0.0,7.84,50.07,2.44,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,1999,2,Feb,Winter,,,10.0995,28.8,21.65,4.0,0.0,4.76,41.03666666666667,20.97,-20.96,28.42,0.8660254037844386,0.5000000000000001,0,0.18,0,Low
2001-02-26,0.0,12.16,53.63,2.4,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,2001,2,Feb,Winter,,,14.6015,7.84,50.07,2.44,0.0,0.0,41.78333333333333,16.266666666666666,4.32,3.5600000000000023,0.8660254037844386,0.5000000000000001,0,0.06333333333333334,0,Low
2001-05-06,0.0,26.38,24.72,3.01,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,2001,5,May,Spring,,,27.315,12.16,53.63,2.4,0.0,0.0,42.806666666666665,15.459999999999999,14.219999999999999,-28.910000000000004,0.49999999999999994,-0.8660254037844387,0,0.465,0,Medium
2002-07-27,0.99,27.14,51.28,2.37,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,2002,7,Jul,Monsoon,,,29.467000000000002,26.38,24.72,3.01,0.0,0.33,43.21,21.89333333333333,0.7600000000000016,26.560000000000002,-0.4999999999999997,-0.8660254037844388,0,0.2783333333333333,0,Low
2005-07-30,9.56,23.36,89.3,2.25,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,2005,7,Jul,Monsoon,,,27.599999999999998,27.14,51.28,2.37,0.99,3.516666666666667,55.1,25.626666666666665,-3.780000000000001,38.019999999999996,-0.4999999999999997,-0.8660254037844388,0,0.12333333333333334,0,Low
2008-06-01,11.2,24.92,54.42,1.99,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,2008,6,Jun,Monsoon,,,27.442,23.36,89.3,2.25,9.56,7.25,65.0,25.14,1.5600000000000023,-34.879999999999995,1.2246467991473532e-16,-1.0,0,0.14333333333333334,0,Low
2009-03-18,0.52,18.36,30.64,3.47,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,2009,3,Mar,Spring,,,19.544999999999998,24.92,54.42,1.99,11.2,7.093333333333334,58.120000000000005,22.213333333333335,-6.560000000000002,-23.78,1.0,6.123233995736766e-17,1,0.7483333333333333,1,High
2010-07-30,160.7,22.81,92.65,3.58,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,1,2010,7,Jul,Monsoon,,,27.0845,18.36,30.64,3.47,0.52,57.47333333333333,59.23666666666667,22.03,4.449999999999999,62.010000000000005,-0.4999999999999997,-0.8660254037844388,1,0.79,1,High
2012-08-13,6.2,23.0,85.3,2.42,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,1,2012,8,Aug,Monsoon,,,27.023,22.81,92.65,3.58,160.7,55.806666666666665,69.53,21.39,0.19000000000000128,-7.3500000000000085,-0.8660254037844385,-0.5000000000000004,1,0.33666666666666667,0,Medium
2012-08-14,19.82,23.18,87.11,2.12,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,1,2012,8,Aug,Monsoon,,,27.3235,23.0,85.3,2.42,6.2,62.24,88.35333333333334,22.99666666666667,0.17999999999999972,1.8100000000000023,-0.8660254037844385,-0.5000000000000004,1,0.8316666666666667,1,High
2012-08-15,29.36,23.43,89.9,2.04,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,1,2012,8,Aug,Monsoon,,,27.721,23.18,87.11,2.12,19.82,18.459999999999997,87.43666666666667,23.203333333333333,0.25,2.7900000000000063,-0.8660254037844385,-0.5000000000000004,1,0.8416666666666667,1,High
2013-06-16,175.39,21.91,90.83,3.38,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,1,2013,6,Jun,Monsoon,,,26.1135,23.43,89.9,2.04,29.36,74.85666666666667,89.28000000000002,22.84,-1.5199999999999996,0.9299999999999926,1.2246467991473532e-16,-1.0,0,0.18,0,Low
2013-06-17,83.57,21.24,90.09,6.57,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,2013,6,Jun,Monsoon,,,25.0875,21.91,90.83,3.38,175.39,96.10666666666667,90.27333333333333,22.19333333333333,-0.6700000000000017,-0.7399999999999949,1.2246467991473532e-16,-1.0,0,0.14333333333333334,0,Low
2017-08-04,21.44,23.16,89.29,2.36,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,2017,8,Aug,Monsoon,,,27.3885,21.24,90.09,6.57,83.57,93.46666666666665,90.07000000000001,22.103333333333335,1.9200000000000017,-0.7999999999999972,-0.8660254037844385,-0.5000000000000004,0,0.11666666666666667,0,Low
2020-01-14,0.56,9.14,77.94,2.14,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,2020,1,Jan,Winter,,,12.823,23.16,89.29,2.36,21.44,35.19,85.77333333333333,17.846666666666668,-14.02,-11.350000000000009,0.49999999999999994,0.8660254037844387,1,0.28833333333333333,0,Low
2021-10-18,108.17,17.1,87.69,2.14,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,1,2021,10,Oct,Autumn,,,21.270500000000002,9.14,77.94,2.14,0.56,43.39000000000001,84.97333333333334,16.46666666666667,7.960000000000001,9.75,-0.8660254037844386,0.5000000000000001,0,0.6157619047619048,1,High
2022-05-20,0.44,28.82,23.98,3.91,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,2022,5,May,Spring,,,29.628,17.1,87.69,2.14,108.17,36.39,63.203333333333326,18.353333333333335,11.719999999999999,-63.709999999999994,0.49999999999999994,-0.8660254037844387,0,0.08833333333333333,0,Low
2023-12-02,0.0,13.8,66.29,1.91,Pauri (Pauri Garhwal),Pauri Garhwal,30.15,78.78,0,2023,12,Dec,Winter,,,16.9235,28.82,23.98,3.91,0.44,36.20333333333333,59.32,19.906666666666666,-15.02,42.31,-2.4492935982947064e-16,1.0,1,0.7583333333333333,1,High
1991-09-19,0.0,20.59,73.62,2.09,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,0,1991,9,Sep,Monsoon,,,24.062,14.12,35.34,2.01,0.0,0.0,54.480000000000004,17.355,6.470000000000001,38.28,-1.0,-1.8369701987210297e-16,0,0.06166666666666667,0,Low
1991-09-25,0.01,19.71,75.41,2.16,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,0,1991,9,Sep,Monsoon,,,23.264499999999998,20.59,73.62,2.09,0.0,0.0033333333333333335,61.45666666666667,18.14,-0.879999999999999,1.789999999999992,-1.0,-1.8369701987210297e-16,0,0.22833333333333333,0,Low
1991-10-02,0.0,19.73,43.65,2.02,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,0,1991,10,Oct,Autumn,,,21.7105,19.71,75.41,2.16,0.01,0.0033333333333333335,64.22666666666667,20.01,0.019999999999999574,-31.759999999999998,-0.8660254037844386,0.5000000000000001,0,0.09666666666666666,0,Low
1994-11-08,0.0,15.38,46.19,1.99,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,0,1994,11,Nov,Autumn,,,17.4905,19.73,43.65,2.02,0.0,0.0033333333333333335,55.083333333333336,18.273333333333333,-4.35,2.539999999999999,-0.5000000000000004,0.8660254037844384,0,0.12,0,Low
1997-01-13,0.0,8.91,29.21,1.89,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,0,1997,1,Jan,Winter,,,10.1815,15.38,46.19,1.99,0.0,0.0,39.68333333333333,14.673333333333332,-6.470000000000001,-16.979999999999997,0.49999999999999994,0.8660254037844387,0,0.3,0,Low
1999-05-01,0.0,26.92,12.12,3.21,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,0,1999,5,May,Spring,,,27.205000000000002,8.91,29.21,1.89,0.0,0.0,29.173333333333336,17.069999999999997,18.01,-17.090000000000003,0.49999999999999994,-0.8660254037844387,1,0.7166666666666667,1,High
2002-08-11,101.24,21.54,94.24,2.83,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2002,8,Aug,Monsoon,,,25.968999999999998,26.92,12.12,3.21,0.0,33.74666666666666,45.19,19.12333333333333,-5.380000000000003,82.11999999999999,-0.8660254037844385,-0.5000000000000004,1,0.6816666666666666,1,High
2004-06-18,104.58,20.87,87.72,1.43,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2004,6,Jun,Monsoon,,,25.113,21.54,94.24,2.83,101.24,68.60666666666667,64.69333333333333,23.11,-0.6699999999999982,-6.519999999999996,1.2246467991473532e-16,-1.0,1,0.77,1,High
2005-09-16,100.38,18.46,89.51,2.84,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2005,9,Sep,Monsoon,,,22.651500000000002,20.87,87.72,1.43,104.58,102.06666666666666,90.49000000000001,20.29,-2.41,1.7900000000000063,-1.0,-1.8369701987210297e-16,1,0.2816666666666667,0,Low
2008-09-20,122.74,18.07,94.69,4.72,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2008,9,Sep,Monsoon,,,22.3325,18.46,89.51,2.84,100.38,109.23333333333333,90.64,19.133333333333333,-0.39000000000000057,5.179999999999993,-1.0,-1.8369701987210297e-16,0,0.13125,0,Low
2010-01-29,0.0,10.42,41.78,2.23,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,0,2010,1,Jan,Winter,,,12.286,18.07,94.69,4.72,122.74,74.37333333333333,75.32666666666667,15.65,-7.65,-52.91,0.49999999999999994,0.8660254037844387,0,0.09666666666666666,0,Low
2010-03-02,0.0,15.39,43.9,3.41,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,0,2010,3,Mar,Spring,,,17.244,10.42,41.78,2.23,0.0,40.913333333333334,60.12333333333334,14.626666666666665,4.970000000000001,2.1199999999999974,1.0,6.123233995736766e-17,0,0.45666666666666667,0,Medium
2010-05-10,0.0,25.12,26.04,3.42,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,0,2010,5,May,Spring,,,26.080000000000002,15.39,43.9,3.41,0.0,0.0,37.24,16.976666666666667,9.73,-17.86,0.49999999999999994,-0.8660254037844387,1,0.7383333333333333,1,High
2010-08-14,5.46,21.74,87.98,1.54,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2010,8,Aug,Monsoon,,,25.985,25.12,26.04,3.42,0.0,1.82,52.64000000000001,20.75,-3.3800000000000026,61.940000000000005,-0.8660254037844385,-0.5000000000000004,1,0.425,0,Medium
2010-08-15,3.24,22.4,88.73,2.1,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2010,8,Aug,Monsoon,,,26.6265,21.74,87.98,1.54,5.46,2.9,67.58333333333333,23.086666666666662,0.6600000000000001,0.75,-0.8660254037844385,-0.5000000000000004,1,0.8533333333333334,1,High
2010-08-16,1.99,21.63,84.75,1.36,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2010,8,Aug,Monsoon,,,25.7315,22.4,88.73,2.1,3.24,3.563333333333333,87.15333333333335,21.923333333333332,-0.7699999999999996,-3.980000000000004,-0.8660254037844385,-0.5000000000000004,0,0.2833333333333333,0,Low
2011-03-17,0.0,17.46,42.66,2.34,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,0,2011,3,Mar,Spring,,,19.359,21.63,84.75,1.36,1.99,1.7433333333333334,72.04666666666667,20.496666666666666,-4.169999999999998,-42.09,1.0,6.123233995736766e-17,1,0.79625,1,High
2011-06-30,135.81,20.98,88.75,1.6,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2011,6,Jun,Monsoon,,,25.2575,17.46,42.66,2.34,0.0,45.93333333333334,72.05333333333334,20.023333333333337,3.5199999999999996,46.09,1.2246467991473532e-16,-1.0,0,0.18666666666666668,0,Low
2011-10-27,0.0,15.02,62.1,1.54,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,0,2011,10,Oct,Autumn,,,17.971,20.98,88.75,1.6,135.81,45.27,64.50333333333334,17.82,-5.960000000000001,-26.65,-0.8660254037844386,0.5000000000000001,0,0.16833333333333333,0,Low
2013-05-19,0.0,27.25,19.72,3.17,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,0,2013,5,May,Spring,,,27.919,15.02,62.1,1.54,0.0,45.27,56.856666666666676,21.083333333333332,12.23,-42.38,0.49999999999999994,-0.8660254037844387,1,0.7733333333333333,1,High
2013-06-25,162.88,21.64,94.45,2.29,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2013,6,Jun,Monsoon,,,26.1335,27.25,19.72,3.17,0.0,54.29333333333333,58.75666666666667,21.30333333333333,-5.609999999999999,74.73,1.2246467991473532e-16,-1.0,0,0.16333333333333333,0,Low
2013-12-13,0.0,10.12,54.89,1.86,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,0,2013,12,Dec,Winter,,,12.6785,21.64,94.45,2.29,162.88,54.29333333333333,56.35333333333333,19.669999999999998,-11.520000000000001,-39.56,-2.4492935982947064e-16,1.0,0,0.14,0,Low
2015-11-08,0.0,15.48,47.75,1.86,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,0,2015,11,Nov,Autumn,,,17.6815,10.12,54.89,1.86,0.0,54.29333333333333,65.69666666666667,15.746666666666668,5.360000000000001,-7.140000000000001,-0.5000000000000004,0.8660254037844384,1,0.8,1,High
2020-02-23,300.78,8.24,85.44,1.95,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2020,2,Feb,Winter,,,12.317,15.48,47.75,1.86,0.0,100.25999999999999,62.69333333333333,11.280000000000001,-7.24,37.69,0.8660254037844386,0.5000000000000001,1,0.865,1,High
2020-04-21,344.76,15.45,74.32,1.7,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2020,4,Apr,Spring,,,18.996,8.24,85.44,1.95,300.78,215.17999999999998,69.17,13.056666666666667,7.209999999999999,-11.120000000000005,0.8660254037844387,-0.4999999999999998,1,0.8991071428571428,1,High
2020-05-03,254.31,18.41,79.94,2.04,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2020,5,May,Spring,,,22.203,15.45,74.32,1.7,344.76,299.95,79.89999999999999,14.033333333333331,2.960000000000001,5.6200000000000045,0.49999999999999994,-0.8660254037844387,1,0.58046577034077,1,Medium
2021-10-18,188.15,16.79,91.09,1.93,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2021,10,Oct,Autumn,,,21.1515,18.41,79.94,2.04,254.31,262.4066666666667,81.78333333333335,16.883333333333336,-1.620000000000001,11.150000000000006,-0.8660254037844386,0.5000000000000001,1,0.8908755411255411,1,High
2022-10-09,101.68,15.66,92.52,2.82,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2022,10,Oct,Autumn,,,20.004,16.79,91.09,1.93,188.15,181.38,87.85000000000001,16.953333333333333,-1.129999999999999,1.4299999999999926,-0.8660254037844386,0.5000000000000001,1,0.8514285714285714,1,High
2024-07-17,6.37,23.25,87.62,2.46,Pithoragarh Town (Pithoragarh),Pithoragarh,29.58,80.22,1,2024,7,Jul,Monsoon,,,27.385,15.66,92.52,2.82,101.68,98.73333333333333,90.41000000000001,18.566666666666666,7.59,-4.8999999999999915,-0.4999999999999997,-0.8660254037844388,1,0.7343333333333334,1,High
